URL,adress,describe,detail_1,detail_2,ft,img_urls,latitude,longitude,price,stat_text,tel,title,title_minor,txt_diposit,vender_name,vender_type
https://www.idealista.com/inmueble/84069041/?xtmc=2_1_lloret&xtcr=30," prats, 1 , Distrito Can Sabata - Mas Baell , Lloret de Mar , La Selva, Girona "," ""bien conunicado."" ","80 m² construidos,2 habitaciones,1 baño,Terraza,Balcón,Segunda mano/buen estado,Armarios empotrados,Cocina equipada y casa sin amueblar,Se admiten mascotas"," Planta 4ª exterior , Con ascensor ","80 m²,2 hab.,4ª planta exterior con ascensor",,41.7078214,2.8456661,550,Anuncio actualizado el 29 de enero,630432355,"Alquiler de Ático en prats, 1","Can Sabata - Mas Baell, Lloret de Mar",Fianza de 2 meses,carmen Sánchez catala,Particular
https://www.idealista.com/inmueble/38143010/?xtmc=2_1_lloret&xtcr=30," , Distrito Barri Dels Pescadors , Lloret de Mar , La Selva, Girona "," ""SE ALQUILA SOLO HASTA FINALES DE MAYO DE 2019! ,Piso totalmente equipado y listo para entrar a vivir. Tiene un dormitorio, salon, cocina separada, baño, terraza y piscina comunitaria. Opcion de Internet Wifi (se paga a parte). Gastos de suministros se pagan a parte!"" ","35 m² construidos,1 habitación,1 baño,Terraza,Segunda mano/buen estado,Armarios empotrados,Amueblado y cocina equipada,Se admiten mascotas"," Entreplanta exterior , Sin ascensor , Piscina , Jardín ","35 m²,1 hab.,Entreplanta exterior sin ascensor",,41.7059776,2.8552288,380,Anuncio actualizado el 25 de febrero,935438539,Alquiler de Piso en Barri Dels Pescadors,Lloret de Mar,,EH Real Estate,Profesional
https://www.idealista.com/inmueble/82683050/?xtmc=2_1_lloret&xtcr=30," Calle Madrid, 4 , Distrito Canyelles - Montgoda , Lloret de Mar , La Selva, Girona "," ""Preciosa casa situada a 800 m del mar. Excelente ubicación en una tranquila urbanización. A tan solo 10 min del centro del pueblo. Ideal para familias. Dispone de 6 habitaciones dobles, 2 baños, 2 cocinas, 2 terrazas (19m y 35m), terreno exterior con barbacoa, 2 chimeneas, calefacción, amueblada, gran recibidor de 20 m y garaje de 36 m para dos vehículos y trastero. Ha sido una casa familiar, muy cuidada y en buen estado, perfecta para entrar a vivir sin necesidad de reformas."" "," Casa o chalet independiente,4 plantas,182 m² construidos,6 habitaciones,2 baños,Parcela de 644 m²,Terraza,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Trastero,Amueblado y cocina equipada",,"182 m²,6 hab.,Garaje incluido",,41.7087973,2.8781646,1650,más de 2 meses sin actualizar,646749590,"Alquiler de Casa o chalet independiente en calle Madrid, 4","Canyelles - Montgoda, Lloret de Mar",,Celia Jimenez,Particular
https://www.idealista.com/inmueble/83970569/?xtmc=2_1_lloret&xtcr=30," Calle Turo De L´estelat , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Se alquila piso a trescientos metros de la playa. Dispone de comedor salón, cocina independiente totalmente equipada, tres habitaciones dobles, dos baños uno con bañera y otro con plata de ducha. Terraza donde poder disfrutar de las vistas hacia el mar, montaña y ciudad. Cuenta con una zona comunitaria que tiene piscina y zonas ajardinadas. Calefacción Gas Natural. Finca tiene ascensor. Tienen a su disposición una plaza de parking en el mismo edificio para su mayor tranquilidad y comodidad."" ","100 m² construidos, 87 m² útiles,3 habitaciones,2 baños,Terraza,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Orientación sur, este,Amueblado y cocina equipada,Calefacción individual,Certificación energética: en trámite"," Planta 4ª exterior , Con ascensor , Piscina ","100 m²,3 hab.,4ª planta exterior con ascensor,Garaje incluido",,41.7022076,2.8540446,675,Anuncio actualizado el 24 de enero,972930841,Alquiler de Piso en calle Turo De L´estelat,"Casc Antic, Lloret de Mar",,Nou Sostre,Profesional
https://www.idealista.com/inmueble/83940040/?xtmc=2_1_lloret&xtcr=30," Calle sant Jaume , Distrito Canyelles - Montgoda , Lloret de Mar , La Selva, Girona "," ""Dos palabras definen a esta vivienda de alquiler: soleada y tranquila.,Su óptima distribución de 3 habitaciones ( una suite y dos individuales), cocina con luz natural, dos baños, salón comedor con salida directa a un bonito y tranquilo jardín.,Otra de las cosas atractivas de esta magnífica planta baja es su ubicación, ya que está a 5´andando de la playa y 2′ de uno de lo supermercados más completos de la zona.,Se alquila amueblado y cuenta con plaza de parking en el mismo edificio.,No te la pierdas!"" ","75 m² construidos,3 habitaciones,2 baños,Terraza,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Amueblado y cocina equipada,Certificación energética: en trámite"," Bajo exterior , Con ascensor , Aire acondicionado ","75 m²,3 hab.,Bajo exterior con ascensor,Garaje incluido",,41.7042714,2.8566294,900,Anuncio actualizado el 22 de enero,935438494,Alquiler de Piso en calle sant Jaume,"Canyelles - Montgoda, Lloret de Mar",,Realtaria Inmobari Mar,Profesional
https://www.idealista.com/inmueble/39910461/?xtmc=2_1_lloret&xtcr=30," , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Se alquila piso en la parte tranquila del centro. Amplio salón con salida a la terraza con vistas despejadas, 3 dormitorios dobles con salida a la misma terraza, 2 baños completos, cocina individual, lavadero. Fincas con ascensor y piscina comunitaria. Plaza de parking en la misma finca. Se alquila para todo el año o para temporada (consultar precio)[IW]."" ","90 m² construidos,3 habitaciones,2 baños,Terraza,Segunda mano/buen estado,Orientación sur,Amueblado y cocina equipada"," Planta 4ª exterior , Con ascensor ","90 m²,3 hab.,4ª planta exterior con ascensor",,41.7038076,2.8553446,675,Anuncio actualizado el 25 de febrero,972935712,Alquiler de Piso en Casc Antic,Lloret de Mar,,FINQUES MRS,Profesional
https://www.idealista.com/inmueble/34307857/?xtmc=2_1_lloret&xtcr=30," Avenida joan llaverias, 27 , Urb. Centro , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Alquiler hasta JUNIO **** Estudio amueblado, con terraza compartida. 280€ por mes + un mes de garantía ,+ 100€ gasto gestion. Alquiler solo hasta Junio. Contactar solo por whatsapp. 0034 691205369."" ","30 m² construidos, 29 m² útiles,Sin habitación,1 baño,Segunda mano/buen estado,Amueblado y cocina equipada"," Planta 2ª exterior , Sin ascensor ","30 m²,2ª planta exterior sin ascensor",,41.7008757,2.8537213,280,Anuncio actualizado el 22 de enero,691205369,"Alquiler de Estudio en avenida joan llaverias, 27","Casc Antic, Lloret de Mar",Fianza de 1 mes,Christian,Particular
https://www.idealista.com/inmueble/40325255/?xtmc=2_1_lloret&xtcr=30," , Distrito Serra Brava , Lloret de Mar , La Selva, Girona "," ""Bonito apartamento con capacidad para 6 personas en la planta baja, dispone de comedor salón, cocina y 3 dormitorios, 2 baños y un bonito balcón donde podrá disfrutar de las fantásticas vistas al mar. Tiene chimenea, wifi, jardín comunitario, barbacoa y un aparcamiento dentro del mismo recinto al aire libre pero cubierto para un coche.,Se encuentra a 3 km ""Playa de Cala Canyelles"". ,Se alquila a partir de 4 meses mínimo, desde el mes de octubre a marzo 600€ y de abril a septiembre 800€, Suministros y comisión de agencia no incluidos en el precio, consultar disponibilidad. [IW]."" ","75 m² construidos,3 habitaciones,2 baños,Terraza,Balcón,Segunda mano/buen estado,Construido en 1972,Amueblado y cocina equipada,Certificación energética: en trámite"," Bajo exterior , Sin ascensor ","75 m²,3 hab.,Bajo exterior sin ascensor",,41.7207183,2.8723804,600,Anuncio actualizado el 4 de febrero,935438356,Alquiler de Piso en Serra Brava,Lloret de Mar,,Luxury V. B&G,Profesional
https://www.idealista.com/inmueble/1708874/?xtmc=2_1_lloret&xtcr=30," Calle Torrentó, 41 , Urb. Sant jordi centre , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""En el centro de lloret, a 50 mts de la playa y 50 mts de la estación de autobuses. Todo amueblado y equipado para entrar a vivir. Conexión telefónica disponible. TV, antena parabólica varios idiomas, distribución:, terraza descubierta de 4 m2, 4 vecinos en el edificio."" ","40 m² construidos, 35 m² útiles,Sin habitación,1 baño,Terraza,Balcón,Segunda mano/buen estado,Armarios empotrados,Orientación oeste,Amueblado y cocina equipada,Certificación energética: no indicado"," Planta 4ª exterior , Con ascensor , Piscina ","40 m²,4ª planta exterior con ascensor",,41.6998357,2.8441252,495,Anuncio actualizado el 24 de febrero,630481963,"Alquiler de Estudio en calle Torrentó, 41","Casc Antic, Lloret de Mar",Fianza de 2 meses,peter,Particular
https://www.idealista.com/inmueble/83772490/?xtmc=2_1_lloret&xtcr=30," Avenida de Fenals, 10 , Distrito Santa Clotilde , Lloret de Mar , La Selva, Girona "," ""Alquilamos estudio en muy buen estado, zona comunitaria muy cuidada, aire acondicionado y calor, totalmente amueblado, posibilidad de alquilar una plaza de parking, playa tipo cala muy bonita y tranquila tipica de la Costa Brava, Zona muy tranquila, turismo familiar.,Busacamos persona que busque piso para vivir todo el año.,Buscamos persona responsable, con contrato laboral y nómina. Pedimos 2 meses de fianza que será depositada en el INCASOL y devuelta una vez se deje el piso libre.,Nosotros nos hacemos cargo del IBI y de los gastos comunitarios, el inquilno se hace cargo del pago de las basuras y de los suministros. El precio de la gestión del contrato (unos 300€) lo paga el inquilino. No hay comisiones ni gastos de inmobiliaria ya que somos particulares.,Este anuncio es solo para particulares."" ","36 m² construidos, 31 m² útiles,Sin habitación,1 baño,Segunda mano/buen estado,Amueblado y cocina equipada"," Bajo exterior , Con ascensor , Aire acondicionado , Piscina , Jardín ","36 m²,Bajo exterior con ascensor",,41.6956446,2.8225073,450,Anuncio actualizado el 14 de enero,938430359,"Alquiler de Estudio en avenida de Fenals, 10","Santa Clotilde, Lloret de Mar",Fianza de 2 meses,Benjamin Ros,Particular
https://www.idealista.com/inmueble/84223654/?xtmc=2_1_lloret&xtcr=30," Urb. Centre , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Casa de pueblo en alquiler en pleno centro de la población.,Esta preciosa casa reformada de tres plantas se compone de la siguiente manera.,Planta baja: recibidor en escalera con acceso al espacioso salón comedor. Encontramos también la cocina abierta al comedor totalmente equipada de muebles y electrodomésticos. Dispone de una chimenea eléctrica decorativa.,Primera planta: Dos dormitorios dobles, uno de ellos pensado para niños con dos camitas individuales y el otro un amplio dormitorio con cama de matrimonio. Baño completo con plato de ducha.,Planta segunda: Encontramos una habitación doble con salida a terraza privada. Esta también esta amueblada con dos camas individuales. La terraza exterior es muy soleada y con buenas vistas hacia la población. También hay un baño completo con plato de ducha además de el termo eléctrico de 100 litros y la lavadora.,Cuenta también la casa con una gran terraza en la parte superior donde disfrutar del buen sol y sus espectaculares vistas.,Esta casa ha sido reformada íntegramente en su totalidad por lo que se estrena en su actualidad.,Pida más información en nuestra oficina.,*Impuestos y gastos no incluidos en el precio."" "," Casa o chalet independiente,3 plantas,118 m² construidos, 88 m² útiles,3 habitaciones,2 baños,Parcela de 44 m²,Terraza,Segunda mano/buen estado,Armarios empotrados,Orientación sur,Amueblado y cocina equipada,Calefacción individual: Eléctrica",,"118 m²,3 hab.",,41.7017705,2.8493792,865,Anuncio actualizado el 11 de febrero,972935249,"Alquiler de Casa o chalet independiente en Urb. Centre, Casc Antic",Lloret de Mar,,Finques Proa,Profesional
https://www.idealista.com/inmueble/84251189/?xtmc=2_1_lloret&xtcr=30," Avenida de Fenals , Distrito Santa Clotilde , Lloret de Mar , La Selva, Girona "," ""Precioso piso de 3 habitaciones y 2 cuartos de baños. Dispone de comedor-estar con salida al balcón y cocina completa independiente. Se alquila amueblado y con parking incluido. Quien busque un hogar para vivir todo el año, ya lo ha encontrado."" ","120 m² construidos, 112 m² útiles,3 habitaciones,2 baños,Terraza,Balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Orientación sur,Amueblado y cocina equipada,Calefacción individual: Eléctrica,Certificación energética: en trámite,Acceso adaptado a personas con movilidad reducida,Vivienda apta para su uso por personas con movilidad reducida"," Planta 1ª exterior , Con ascensor , Piscina , Jardín ","120 m²,3 hab.,1ª planta exterior con ascensor,Garaje incluido",,41.6942887,2.8241802,850,Anuncio actualizado el 22 de febrero,972936614,Alquiler de Piso en avenida de Fenals,"Santa Clotilde, Lloret de Mar",,Inmobiliarium,Profesional
https://www.idealista.com/inmueble/84400677/?xtmc=2_1_lloret&xtcr=30," Calle d'Agustí Cabañas, 9 , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""El alojamiento,Antigua casa de pueblo completamente reformada en un loft de 3 plantas. Cerca de la playa, de las tiendas, restaurantes, zona de compras y ocio de Lloret de Mar. El loft se alquila para maximo 4 personas. Ideal para los que necesitan tranquilidad y poder disfrutar de la playa y el sol.,Aunque esta situado en pleno centro de Lloret de Mar es muy tranquilo y ofrece mucha privacidad. ,Consta de 3 plantas y una terraza orientación Este:,Planta baja consta de cocina, zona comedor, aseo, zona chillout. La cocina esta completamente equipada (horno, lavavajillas, cocina de gas, microondas, cafetera Nespresso, hervidor agua, tostadora) y tiene una amplia despensa.,Panta 1 consta de zona sala de estar y zona trabajo. Hay un sofá cama de 165cm/200cm, televisión con aceso a Internet, Netflix.,En la segunda planta esta el dormitorio principal de la vivienda con una cama queen size 160/200cm, baño con ducha, vestidor y salida a la terraza. La terrada tiene unos 10m2, esta iluminada, amueblada y dispone de ducha.,Las tres plantas se comunican por una escalera de caracol y los 3 espacios son abiertos.,La casa tiene conexión a Internet (Fibra óptica) y aire acondicionado en las plantas del medio y dormitorio. En la planta baja no es necesario el aire acondicionado ya que es mas fresca pero la propiedad pone a su disposicion un ventilador. La casa también dispone de calefacción por gas y 2 chimeneas (madera) para los alquileres de invierno.,Se alquila para cortas temporadas (menos de 6 meses). Los gastos de luz, agua. gas se cobran aparte."" "," Chalet pareado,3 plantas,150 m² construidos, 110 m² útiles,1 habitación,2 baños,Terraza,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Orientación este,Amueblado y cocina equipada,Calefacción central: Gas", Aire acondicionado ,"150 m²,1 hab.,Garaje incluido",,41.7001965,2.8481082,1200,Anuncio actualizado el 25 de febrero,627157760,"Alquiler de Chalet pareado en calle d'Agustí Cabañas, 9","Casc Antic, Lloret de Mar",Fianza de 2 meses,Raluca,Particular
https://www.idealista.com/inmueble/84414058/?xtmc=2_1_lloret&xtcr=30," MIGDIA, 67 , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," """"TRES MESES DE ALQUILER GRATIS,""SIN GASTOS DE AGENCIA NI DE FORMALIZACIÓN DE CONTRATO,Si lo que buscas es un piso, todo exterior, listo para entrar a vivir y todo totalmente reformado.,gastos de comunidad e impuestos incluidos en el alquiler,recién pintado,teléfono de asistencia al inquilino 24 h.,Listo para entrar a vivir ya,Se aceptan mascotas.,Descripción,Piso en alquiler en Lloret de Mar, Girona. Dispone de una superficie de 38 m². Acogedora vivienda distribuida en 1 habitación, luminoso salón-comedor con salida al balcón, cocina con pasaplatos al salón y 1 baño. Vivienda con el espacio optimizado con una distribución sin pasillos. Edificio con ascensor. En las inmediaciones del inmueble hay comercios, restaurantes, servicios y supermercados. Próximo a la playa. Con la GI-682 como principal acceso por carretera. Se alquila sin amueblar.,GASTOS DE FORMALIZACIÓN:,Mes en curso.,Fianza 2 meses de alquiler.,ITP.,Contratación de seguro del hogar-responsabilidad civil.,Los gastos de conexión de los suministros son a cargo de los arrendadores. (Se entregan los boletines a la formalización del contrato).,LLÁMANOS, CONCERTAREMOS VISITA Y TE MOSTRAREMOS LAS CONDICIONES DE CONTRATACIÓN"".,TELF COMERCIAL: 660 108 477. ""."" ","39 m² construidos,1 habitación,1 baño,Balcón,Segunda mano/buen estado,Cocina equipada y casa sin amueblar,Se admiten mascotas,Calefacción individual: Gas natural"," Planta 1ª exterior , Con ascensor ","39 m²,1 hab.,1ª planta exterior con ascensor",,41.7019567,2.8508145,455,Anuncio actualizado el 24 de febrero,935437190,"Alquiler de Piso en MIGDIA, 67","Casc Antic, Lloret de Mar",Fianza de 2 meses,universalis valles .,Profesional
https://www.idealista.com/inmueble/84434972/?xtmc=2_1_lloret&xtcr=30," , Distrito Serra Brava , Lloret de Mar , La Selva, Girona "," ""Casa con vistas al mar situada en la Urb. Serra Brava, a 1,5 km de la playa de Cala Canyelles. Dispone de piscina privada y garaje cerrado. Acceso con muchas escaleras[IW]."" "," Casa o chalet,150 m² construidos,4 habitaciones,2 baños,Parcela de 800 m²,Segunda mano/buen estado,Trastero,Certificación energética: en trámite"," Piscina , Jardín ","150 m²,4 hab.",,41.720024,2.8732744,1200,Anuncio actualizado el 26 de febrero,972930537,Alquiler de Casa o chalet en Serra Brava,Lloret de Mar,,Fincas Thalassa,Profesional
https://www.idealista.com/inmueble/84311893/?xtmc=2_1_lloret&xtcr=30," Calle SANT ISIDRE , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""TEMPORADA MÍNIMO 6 MESES.,Piso primera primera linea de mar, situación privilegiada en Lloret de Mar.,Totalmente reformado. Salon y cocina de concepto abierto con salida a la terraza, cocina con vitrocerámica y totalmente equipada.,Dos habitaciones dobles, con dos camas individuales en cada una, armarios dobles empotrados. Cuarto de baño de tres pieza, amplia ducha con mampara.,Parking opcional cerca de la finca."" ","65 m² construidos, 62 m² útiles,2 habitaciones,1 baño,Terraza,Segunda mano/buen estado,Armarios empotrados,Orientación sur,Amueblado y cocina equipada,Calefacción individual: Eléctrica"," Planta 1ª exterior , Con ascensor , Aire acondicionado ","65 m²,2 hab.,1ª planta exterior con ascensor",,41.6989131,2.8469269,800,Anuncio actualizado el 18 de febrero,972935249,Alquiler de Piso en calle SANT ISIDRE,"Casc Antic, Lloret de Mar",Fianza de 2 meses,Finques Proa,Profesional
https://www.idealista.com/inmueble/84043648/?xtmc=2_1_lloret&xtcr=30," Calle Esteve carles s/n , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Bonito apartamento cerca de todos los servicios, colegios y parada de autobús. Tiene una habitación doble con baño completo con bañera, cocina con barra americana y salón comedor con salida a terraza. Listo para entrar a vivir!"" ","45 m² construidos, 40 m² útiles,1 habitación,1 baño,Terraza,Segunda mano/buen estado,Amueblado y cocina equipada"," Planta 2ª exterior , Con ascensor ","45 m²,1 hab.,2ª planta exterior con ascensor",,41.7034969,2.8482119,420,Anuncio actualizado el 27 de febrero,972935842,Alquiler de Piso en calle Esteve carles s/n,"Casc Antic, Lloret de Mar",,Immodaro,Profesional
https://www.idealista.com/inmueble/83319735/?xtmc=2_1_lloret&xtcr=30," Calle del Migdia , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Piso en alquiler en Lloret de Mar, Girona. Dispone de una superficie de 38 mÂ². Acogedora vivienda distribuida en 1 habitaciÃ³n, luminoso salÃ³n-comedor con salida al balcÃ³n, cocina con pasaplatos al salÃ³n y 1 baÃ±o. Vivienda con el espacio optimizado con una distribuciÃ³n sin pasillos. Edificio con ascensor. En las inmediaciones del inmueble hay comercios, restaurantes, servicios y supermercados. PrÃ³ximo a la playa. Con la GI-682 como principal acceso por carretera. Se alquila sin amueblar. Ver mÃ¡s ofertas especiales en alquilovers. com."" ","39 m² construidos, 35 m² útiles,1 habitación,1 baño,Segunda mano/buen estado", Sin ascensor ,"39 m²,1 hab.,sin ascensor",,41.7036567,2.8515145,455,Anuncio actualizado el 23 de febrero,910312463,Alquiler de Piso en calle del Migdia,"Casc Antic, Lloret de Mar",,Agente comercial,Profesional
https://www.idealista.com/inmueble/84360514/?xtmc=2_1_lloret&xtcr=30," Calle Migdía , Distrito Casc Antic , Lloret de Mar , La Selva, Girona "," ""Apartamento Nuevo de 2 dormitorios, baño completo, cocina independiente, recibidor y salón-comedor. Semi amueblado y equipado.,Alquiler anual. ,Se encuentra en centro de lloret de mar, a solo 100 mts. de zona comercial y a 150 mts. de la playa. zona tranquila y residencial. Tiene autorizado el uso de una terraza privativa de 60 m2 en la planta cubierta del edificio."" ","68 m² construidos, 65 m² útiles,2 habitaciones,1 baño,Balcón,Segunda mano/buen estado,Orientación este,Construido en 2016,Amueblado y cocina equipada,No dispone de calefacción,Certificación energética: en trámite,Acceso adaptado a personas con movilidad reducida"," Planta 1ª exterior , Con ascensor ","68 m²,2 hab.,1ª planta exterior con ascensor",,41.7011586,2.8504587,610,Anuncio actualizado el 20 de febrero,972931547,Alquiler de Piso en calle Migdía,"Casc Antic, Lloret de Mar",Fianza de 3 meses,bg assessoria immobiliaria,Profesional
https://www.idealista.com/inmueble/84218797/?xtmc=2_1_lloret&xtcr=0," Calle de Riu de la Plata , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""Estupendo Estudio en Fenals totalmente reformado, cocina nueva, baño nuevo, parquet, balcón grande, piso muy luminoso,, listo para entrar a vivir."" ","45 m² construidos, 40 m² útiles,Sin habitación,1 baño,Balcón,Segunda mano/buen estado,Orientación este,Amueblado y cocina equipada,No dispone de calefacción,Certificación energética: en trámite"," Planta 1ª exterior , Con ascensor , Piscina , Jardín ","45 m²,1ª planta exterior con ascensor",,41.6961332,2.8336956,390,Anuncio actualizado el 20 de febrero,972936614,Alquiler de Estudio en calle de Riu de la Plata,"Fenals, Lloret de Mar",,Inmobiliarium,Profesional
https://www.idealista.com/inmueble/82472500/?xtmc=2_1_lloret&xtcr=0," Ciutat de la Paz , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""ALQUILER POR TEMPORADA DE INVIERNO SOLO HASTA FINALES DE MAYO. Acogedor estudio situado en una de las mejores zonas de Lloret de Mar, Fenals, cerca de todos los servicios. El piso consta de una estancia con sofá-cama cómodo, zona de comedor y cocina equipada y un baño con bañera. Zona comunitaria con jardín y piscina. Se piden garantías de pago, 1 mes de deposito, 1 mes de gestión y confección de contrato. No se admiten mascotas ni personas fumadoras."" ","25 m² construidos,Sin habitación,1 baño,Segunda mano/buen estado,Armarios empotrados,Orientación sur,Construido en 2000,Amueblado y cocina equipada,No dispone de calefacción,Certificación energética: en trámite,Acceso adaptado a personas con movilidad reducida"," Planta 3ª exterior , Con ascensor , Piscina , Jardín ","25 m²,3ª planta exterior con ascensor",,41.6972557,2.8300871,300,Anuncio actualizado el 20 de febrero,972080468,Alquiler de Estudio en Ciutat de la Paz,"Fenals, Lloret de Mar",Fianza de 1 mes,VERONIKA NARANKHO RODRIGES,Profesional
https://www.idealista.com/inmueble/84326500/?xtmc=2_1_lloret&xtcr=0," Calle de Riu de la Plata , Urb. Fenals , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""Estupendo apartamento en Fenals, cercano a todos los servicios, a 5 minutos de la playa y a 10 del centro de Lloret. Dispone de una habitación doble, cocina semi abierta, baño nuevo completamente reformado, balcón grande, jardín y piscina comunitaria. Sol de mañanas, parquing incluido en el precio.,Listo para entrar a vivir.,*Admite mascotas.,*Condiciones: Contrato de larga duración más las tres últimas nóminas o declaración de la renta para confeccionar seguro de alquiler.,*Importe para la entrada del piso: El mes en curso + 1 fianza +Impuesto de Transmisiones Patrimoniales + honorarios de oficina.,*Para concertar visita llamar al 972 37 60 86 y al 630 60 38 92."" ","65 m² construidos, 55 m² útiles,1 habitación,1 baño,Balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Orientación este,Amueblado y cocina equipada,Se admiten mascotas,No dispone de calefacción,Certificación energética: en trámite"," Planta 3ª exterior , Con ascensor , Piscina , Jardín ","65 m²,1 hab.,3ª planta exterior con ascensor,Garaje incluido",,41.6981453,2.8309495,500,Anuncio actualizado el 20 de febrero,972936614,Alquiler de Piso en calle de Riu de la Plata,"Fenals, Lloret de Mar",Fianza de 1 mes,Inmobiliarium,Profesional
https://www.idealista.com/inmueble/84414218/?xtmc=2_1_lloret&xtcr=0," RIU DE PLATA, 56 , Distrito Fenals , Lloret de Mar , La Selva, Girona "," """"SIN GASTOS DE AGENCIA NI DE FORMALIZACIÓN DE CONTRATO,Si lo que buscas es un piso, todo exterior, listo para entrar a vivir y todo totalmente reformado.,gastos de comunidad e impuestos incluidos en el alquiler,recién pintado,teléfono de asistencia al inquilino 24 h.,Listo para entrar a vivir ya,Se aceptan mascotas.,Descripción,Piso en alquiler en Lloret de mar, Gerona. Dispone de una superficie de 76 m² distribuidos en 2 habitaciones, salón-comedor, cocina, 1 baño y terraza. Cocina con vitrocerámica y horno. Baño con bidet y bañera. Ubicado en una zona alrededor de comercios, servicios, restaurantes y paradas de autobús. Fácil acceso a la GI-682. Se alquila sin amueblar.,GASTOS DE FORMALIZACIÓN:,Mes en curso.,Fianza 2 meses de alquiler.,ITP.,Contratación de seguro del hogar-responsabilidad civil.,Los gastos de conexión de los suministros son a cargo de los arrendadores. (Se entregan los boletines a la formalización del contrato).,LLÁMANOS, CONCERTAREMOS VISITA Y TE MOSTRAREMOS LAS CONDICIONES DE CONTRATACIÓN"".,TELF COMERCIAL: 660 108 477. ""."" ","76 m² construidos,2 habitaciones,1 baño,Balcón,Segunda mano/buen estado,Cocina equipada y casa sin amueblar,Se admiten mascotas,No dispone de calefacción"," Planta 2ª exterior , Con ascensor ","76 m²,2 hab.,2ª planta exterior con ascensor",,41.6995753,2.8329664,515,Anuncio actualizado el 24 de febrero,935437190,"Alquiler de Piso en RIU DE PLATA, 56","Fenals, Lloret de Mar",Fianza de 2 meses,universalis valles .,Profesional
https://www.idealista.com/inmueble/39781042/?xtmc=2_1_lloret&xtcr=0," , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""Se vende o alquila piso en Lloret de Mar, zona Fenals. El piso consta de 45m2, distribuidos en salón comedor, cocina americana. 1 habitacion doble. 1 baño con plato de ducha. Dispone de dos armarios en la entrada que se hacen dos camas individuales. Terraza de 6m2. Suelos de parquet. Aire acondicionado/calefaccion bomba de calor. Finca con ascensor. Piscina comunitaria. Situado a 50m2 de la playa."" ","45 m² construidos,1 habitación,1 baño,Terraza,Segunda mano/buen estado,Amueblado y cocina equipada,Certificación energética: en trámite"," Planta 2ª exterior , Con ascensor , Aire acondicionado ","45 m²,1 hab.,2ª planta exterior con ascensor",,41.6953829,2.8361739,600,Anuncio actualizado el 17 de octubre,972934618,Alquiler de Piso en Fenals,Lloret de Mar,Fianza de 1 mes,Versalles Inmobiliaria,Profesional
https://www.idealista.com/inmueble/33569192/?xtmc=2_1_lloret&xtcr=0," Calle de riu de la plata, 29 Callederiudelaplata , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""Apartamiento en buena zona y bien comunicado: bus-taxi, supermercados, farmacia y zona de ocio, restaurantes y hoteles.. . Con zona infantil de recreo, vigilada todo el dia, 2 ascensores en el edificio. El piso mide 28m +4,5 de terrasa, es muy amplio, lo vendo ameublado listo para vivir, su precio es de 63,000€ los gastos de comunidad a l año son de 380€! Por mas informacion mi tel es +34 633763082.,Julio - Octubre precio más alto."" ","35 m² construidos, 29 m² útiles,Sin habitación,1 baño,Terraza,Segunda mano/buen estado,Orientación este,Amueblado y cocina equipada,Certificación energética: no indicado"," Planta 1ª exterior , Con ascensor , Piscina , Jardín ","35 m²,1ª planta exterior con ascensor",,41.6977956,2.8332022,550,Anuncio actualizado el 11 de febrero,+79253705075,"Alquiler de Estudio en calle de riu de la plata, 29 Callederiudelaplata","Fenals, Lloret de Mar",Fianza de 1 mes,Nick,Particular
https://www.idealista.com/inmueble/84319260/?xtmc=2_1_lloret&xtcr=0," , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""Estudio en alquiler en la zona de Fenals, edficio con piscina, zona comunitaria y ascensor. Bien comunicado,[IW]."" ","28 m² construidos,Sin habitación,1 baño,Segunda mano/buen estado,Amueblado y cocina equipada,Certificación energética: en trámite"," Con ascensor , Jardín ","28 m²,con ascensor",,41.7007255,2.8313463,380,Anuncio actualizado el 18 de febrero,972930537,Alquiler de Estudio en Fenals,Lloret de Mar,,Fincas Thalassa,Profesional
